002251.SZ	步步高	707948783.0000 	15.3461 	7409239925.6300 	639305646.6600 	37.8262
002252.SZ	上海莱士	3680884927.0000 	21.8054 	492279173.6800 	697169140.5400 	14.2097
002253.SZ	川大智胜	207013323.0000 	29.6033 	143303955.5900 	37421539.4700 	40.0593
002254.SZ	泰和新材	610597044.0000 	12.9895 	318857585.5600 	56029826.6500 	21.1340
002255.SZ	海陆重工	441870013.0000 	9.1728 	978822884.3300 	122479270.1000 	29.0808
002256.SZ	兆新股份	1253331596.0000 	6.3003 	862682093.9700 	174872776.3200 	65.3257
002258.SZ	利尔化学	524067600.0000 	13.7475 	453814149.3900 	233681681.3300 	36.9786
002259.SZ	升达林业	608366347.0000 	10.4818 	1056563152.1800 	933338045.6700 	33.3912
002261.SZ	拓维信息	759977989.0000 	11.2964 	331478300.1200 	144966614.3500 	37.2068
002262.SZ	恩华药业	524887246.0000 	21.0972 	776383859.9400 	34604665.0000 	24.0325
002263.SZ	大东南	1822212698.0000 	3.9112 	1093147489.1900 	91084688.9100 	87.2116
002264.SZ	新华都	537826370.0000 	10.9886 	1927572273.8200 	7174893.9000 	48.1162
002265.SZ	西仪股份	291026000.0000 	28.5482 	271981329.8800 	16141374.3000 	69.9493
002266.SZ	浙富控股	1480415890.0000 	5.5808 	1895556295.7900 	575546391.7100 	26.3796
002267.SZ	陕天然气	1112075445.0000 	9.4666 	3217570861.2500 	1906350961.3700 	20.8286
002268.SZ	卫士通	344632303.0000 	30.9405 	1774993721.5500 	55309739.2600 	38.8509
002269.SZ	美邦服饰	2512500000.0000 	5.0225 	2872344331.0000 	899986357.0000 	38.1584
002270.SZ	华明装备	206675409.0000 	14.1219 	275212573.3800 	30573725.0700 	31.3590
002271.SZ	东方雨虹	560795331.0000 	23.4364 	4027122704.7500 	64225305.7800 	33.9513
002272.SZ	川润股份	312561488.0000 	9.7060 	402090740.3500 	61294887.3700 	38.7266
002273.SZ	水晶光电	610401067.0000 	18.5078 	268500504.7400 	49548330.3800 	58.5523
002274.SZ	华昌化工	490332753.0000 	8.5985 	3007785151.3300 	509090087.3300 	38.1103
002275.SZ	桂林三金	532004077.0000 	18.1522 	251885363.2300 	102059675.3000 	30.3001
002276.SZ	万马股份	926752667.0000 	14.2528 	1330032117.9800 	669035414.5200 	34.7054
002277.SZ	友阿股份	566122600.0000 	15.3982 	4076177159.1100 	2070702723.1500 	23.8023
002278.SZ	神开股份	297053058.0000 	17.0600 	354508948.3900 	145290497.8600 	33.4528
002279.SZ	久其软件	201109003.0000 	16.7794 	447342995.2900 	19404122.1800 	40.2535
002280.SZ	联络互动	1251694941.0000 	11.2468 	225502377.4600 	566099711.0600 	109.6401
002281.SZ	光迅科技	205546248.0000 	72.5199 	1723528788.1800 	199060771.5900 	38.0719
002283.SZ	天润曲轴	1119950132.0000 	8.0111 	1339697515.4100 	27215763.5000 	35.9653
002284.SZ	亚太股份	685971642.0000 	13.9722 	1809906023.6700 	135297941.9200 	43.4256
002285.SZ	世联行	1697108131.0000 	7.1154 	3409034087.7900 	82633958.4000 	44.7239
002286.SZ	保龄宝	260947584.0000 	15.6559 	378647091.8000 	33081540.8200 	44.2805
002287.SZ	奇正藏药	406000000.0000 	54.2086 	268785603.0000 	69156730.8800 	56.0999
002288.SZ	超华科技	660326100.0000 	7.6825 	729890403.2800 	21310882.8700 	42.7838
002289.SZ	*ST宇顺	146927526.0000 	22.0204 	1526156621.5100 	109804763.7800 	29.4909
002290.SZ	禾盛新材	151978048.0000 	22.0101 	678688897.5900 	19621078.6400 	44.3933
002292.SZ	奥飞娱乐	673730442.0000 	21.1991 	2437160464.6700 	827732441.7900 	40.8303
002293.SZ	罗莱生活	699488270.0000 	13.3526 	947432206.1900 	94340977.9000 	21.5637
002294.SZ	信立泰	489617322.0000 	28.8438 	971438401.5700 	100666016.9600 	18.5186
002295.SZ	精艺股份	183877185.0000 	16.2414 	313639215.0600 	3426500.3600 	46.1471
002296.SZ	辉煌科技	316204677.0000 	14.5481 	452625509.6700 	265438286.2300 	27.8244
002297.SZ	博云新材	395722325.0000 	13.0110 	703927586.4400 	62181071.6700 	29.9386
002298.SZ	中电鑫龙	392037316.0000 	13.0484 	1469051597.9200 	381831339.6900 	28.8154
002299.SZ	圣农发展	900255957.0000 	18.0622 	4461323140.5800 	409924348.7100 	39.4582
002300.SZ	太阳电缆	542659000.0000 	16.2259 	1750936669.8100 	132792572.4100 	53.6834
002301.SZ	齐心集团	353530239.0000 	21.0442 	1975690236.5300 	535019865.5400 	37.9221
002302.SZ	西部建设	1032234050.0000 	11.6161 	8403601489.8900 	1430114939.3900 	47.8628
002303.SZ	美盈森	1020975390.0000 	9.3010 	689527604.3200 	27578022.2400 	36.3317
002304.SZ	洋河股份	1232291607.0000 	72.8259 	9951701730.6500 	334666417.6100 	25.7816
002305.SZ	南国置业	1191643381.0000 	5.0016 	6294894691.1000 	8393497648.9200 	31.8093
002307.SZ	北新路桥	557309050.0000 	10.1583 	6418576446.4600 	4972178127.0000 	38.5688
002308.SZ	威创股份	835506360.0000 	13.9073 	678929334.7300 	38411608.2000 	36.8292
002309.SZ	中利集团	363347154.0000 	13.8954 	16397550292.3500 	4126054904.2200 	25.2838
002310.SZ	东方园林	1416089002.0000 	14.9066 	8778046583.4000 	3823283199.9900 	103.0915
002311.SZ	海大集团	1528266010.0000 	15.1097 	4077768410.0500 	104293808.7700 	21.4335
002312.SZ	三泰控股	1013051117.0000 	7.6814 	1173127979.2400 	373688681.2300 	58.2077
002313.SZ	日海通讯	312000000.0000 	21.6231 	1489892660.8200 	3389370.8300 	68.2429
002314.SZ	南山控股	737641505.0000 	7.9547 	5164858131.0900 	1462471756.8800 	34.5321
002315.SZ	焦点科技	60581927.0000 	59.4845 	364394955.8500 	41208174.2700 	36.7471
002317.SZ	众生药业	492458250.0000 	12.2923 	809856124.8600 	59712147.3500 	19.7926
002318.SZ	久立特材	816301251.0000 	10.0006 	1077230178.4800 	174157638.2800 	35.8836
002319.SZ	乐通股份	199946209.0000 	20.9824 	629622957.7000 	44998750.0000 	38.2413
002320.SZ	海峡股份	425877192.0000 	15.7196 	84015829.0200 	93887114.0000 	42.0756
002321.SZ	华英农业	423459126.0000 	9.9558 	3123311694.4500 	445704882.6600 	30.2495
002322.SZ	理工环科	285381224.0000 	21.1272 	176687079.7000 	8250000.0000 	33.9032
002323.SZ	雅百特	261391950.0000 	15.5461 	1037895359.8300 	0.0000 	56.0563
002324.SZ	普利特	158734885.0000 	29.2112 	680528226.0500 	271943193.6900 	23.8166
002325.SZ	洪涛股份	921614021.0000 	7.3941 	5328973280.5000 	1369675552.7300 	35.2259
002326.SZ	永太科技	531555013.0000 	15.3338 	1774053503.7200 	195021681.6100 	45.1076
002327.SZ	富安娜	501182754.0000 	8.8904 	618213542.3300 	27473820.8700 	20.1256
002328.SZ	新朋股份	325316263.0000 	10.3065 	1099341838.4300 	62971223.0000 	34.4779
002329.SZ	皇氏集团	483736445.0000 	13.2035 	1806923819.4300 	577560117.2100 	52.1306
002330.SZ	得利斯	501943900.0000 	12.4558 	424120662.1400 	1130599.9300 	34.5565
002331.SZ	皖通科技	277500398.0000 	16.4981 	508282398.7400 	7989266.2600 	33.0138
002332.SZ	仙琚制药	468110031.0000 	12.4916 	1285547724.4500 	43343073.5200 	27.9299
002334.SZ	英威腾	538169572.0000 	8.3307 	439391819.8000 	20574932.4100 	29.6292
002336.SZ	*ST人乐	339250000.0000 	12.0769 	3557177759.1800 	81911941.9400 	33.0171
002337.SZ	赛象科技	565811532.0000 	7.2437 	363282326.5200 	4983875.0000 	25.8966
002338.SZ	奥普光电	119079394.0000 	48.8206 	92528948.0400 	52828349.4800 	36.1422
002339.SZ	积成电子	296057275.0000 	19.6789 	839342510.8700 	256574761.9400 	33.7990
002340.SZ	格林美	2332972110.0000 	6.3310 	7432725856.8800 	3685380749.6900 	39.3464
002341.SZ	新纶科技	289541826.0000 	18.0476 	2073202471.8700 	1604567159.8400 	47.1370
002342.SZ	巨力索具	865613430.0000 	7.9705 	1312834899.2800 	307915883.2600 	27.2783
002343.SZ	慈文传媒	219689296.0000 	39.8581 	1266575833.2100 	1114355188.2700 	43.8518
002344.SZ	海宁皮城	1105859382.0000 	10.4971 	5177853696.0900 	964492745.9100 	28.3370
002345.SZ	潮宏基	842310250.0000 	10.8616 	792818602.1400 	1194416801.9200 	31.7964
002347.SZ	泰尔股份	325755504.0000 	9.9680 	496183572.7600 	27978750.0000 	51.1170
002348.SZ	高乐股份	738614964.0000 	7.5922 	20202848.0600 	6000000.0000 	32.8239
002349.SZ	精华制药	298124828.0000 	23.1602 	217509376.5800 	10362798.5000 	28.2713
002350.SZ	北京科锐	217576001.0000 	19.9236 	1024096543.6700 	0.0000 	38.0628
002351.SZ	漫步者	279903900.0000 	12.1085 	127998400.2300 	14428354.0400 	89.8433
002352.SZ	鼎泰新材	132982638.0000 	42.1860 	164017541.7700 	6640000.0000 	72.1277
002353.SZ	杰瑞股份	673820357.0000 	20.8508 	1589186084.4300 	489450927.5900 	33.1249
002354.SZ	天神娱乐	151075342.0000 	62.8722 	722388308.2600 	193781409.0400 	25.7202
002355.SZ	兴民智通	342156276.0000 	13.3181 	1336835083.2300 	53134050.0000 	42.5768
002356.SZ	赫美集团	240000000.0000 	26.2143 	2670110381.3000 	46000210.6200 	34.1759
002357.SZ	富临运业	313247259.0000 	14.3329 	1306294178.8600 	570621318.5900 	37.9883
002358.SZ	森源电气	692152288.0000 	18.6169 	2731780240.4400 	152743988.4200 	34.3028
002359.SZ	齐星铁塔	416510448.0000 	27.3687 	904919765.8000 	10310163.9600 	25.2772
002360.SZ	同德化工	244029582.0000 	11.6851 	232542231.3000 	76089122.5100 	46.2960
002361.SZ	神剑股份	576990149.0000 	8.8424 	623932720.3400 	44085491.0600 	37.2605
002362.SZ	汉王科技	176424682.0000 	22.1612 	107698641.7400 	4051300.0000 	34.6493
002364.SZ	中恒电气	426953433.0000 	19.4273 	235249883.7200 	16257873.5800 	36.2425
002365.SZ	永安药业	154206363.0000 	22.6722 	51582408.3700 	20446950.2200 	47.1594
002366.SZ	台海核电	230796373.0000 	50.8041 	2384930598.0800 	449991862.5600 	28.4801
002367.SZ	康力电梯	459954201.0000 	14.0520 	1509894203.3300 	98982568.7300 	20.7748
002368.SZ	太极股份	401750324.0000 	30.7142 	2742642675.7500 	44421577.8200 	38.9267
002369.SZ	卓翼科技	419810910.0000 	10.2628 	1236574777.1300 	27212783.0800 	39.0694
002370.SZ	亚太药业	203619725.0000 	28.7069 	509553924.4400 	1500919.8500 	34.9241
002371.SZ	七星电子	163524086.0000 	28.0554 	1735460266.6200 	1601451660.2700 	55.8249
002372.SZ	伟星新材	680108814.0000 	15.8843 	748734274.8800 	20388017.6000 	49.9420
002373.SZ	千方科技	554938836.0000 	13.3042 	1881761220.6200 	64737442.2300 	40.5665
002374.SZ	丽鹏股份	510191822.0000 	7.6567 	1865474300.7500 	165232920.8300 	85.1359
002375.SZ	亚厦股份	1094304810.0000 	10.5541 	8690984163.8300 	949349786.8400 	28.5478
002376.SZ	新北洋	572134786.0000 	13.1436 	1100390165.1400 	103039239.9000 	29.0750
002377.SZ	国创高新	431947325.0000 	10.7668 	595681941.6900 	276206150.9300 	34.8392
002378.SZ	章源钨业	922933461.0000 	9.6188 	1256903681.6700 	113366612.4200 	39.5251
002380.SZ	科远股份	104708330.0000 	26.0020 	235223027.7100 	12319752.3400 	35.7978
002381.SZ	双箭股份	215840480.0000 	11.1070 	680799569.2100 	7369634.5900 	34.2165
002382.SZ	蓝帆医疗	480829464.0000 	11.9246 	257017559.4100 	8443133.9000 	35.5401
002384.SZ	东山精密	551654770.0000 	18.7321 	8832645120.9400 	2912489664.2500 	41.9810
002385.SZ	大北农	2382200424.0000 	6.6155 	4512048193.8700 	668456978.5300 	23.8696
002386.SZ	天原集团	671552550.0000 	8.3867 	6383843601.6400 	3318404269.8000 	38.1387
002387.SZ	黑牛食品	248306492.0000 	17.0851 	17766218.9800 	152414877.7300 	35.3811
002388.SZ	新亚制程	381811552.0000 	14.8795 	497804733.7500 	8209239.6400 	66.2009
002389.SZ	南洋科技	527908563.0000 	20.4470 	383292324.0300 	40731906.8600 	55.9004
002390.SZ	信邦制药	733174423.0000 	9.7860 	4384758889.7100 	47975756.6300 	34.8089
002391.SZ	长青股份	220416690.0000 	18.7221 	861075908.3900 	45133674.7100 	26.4382
002392.SZ	北京利尔	650229248.0000 	5.5862 	1323060006.1600 	556312255.9700 	23.8778
002393.SZ	力生制药	181891579.0000 	39.7243 	340359722.8600 	69854545.3000 	30.0208
002394.SZ	联发股份	323700000.0000 	16.7315 	1164432556.6500 	849122456.1900 	26.0184
002395.SZ	双象股份	178786275.0000 	27.4423 	253905754.1100 	5661380.1400 	57.6391
002397.SZ	梦洁股份	331480708.0000 	10.0940 	699691548.5600 	26880909.2200 	34.0062
002398.SZ	建研集团	254894538.0000 	13.5715 	401958909.1500 	21968279.1600 	26.3087
002399.SZ	海普瑞	1247201704.0000 	18.6518 	1903480288.4000 	1695923084.2500 	52.9318
002401.SZ	中海科技	300307962.0000 	16.9726 	385762168.2900 	1293412.0800 	34.1746
002402.SZ	和而泰	605632125.0000 	10.0643 	459188788.8000 	610020.7500 	47.5062
002403.SZ	爱仕达	289097250.0000 	14.0570 	500844599.4500 	582768127.6400 	27.6795
002404.SZ	嘉欣丝绸	398980888.0000 	8.8228 	817913370.6000 	22082264.6100 	29.2746
002405.SZ	四维图新	1008466600.0000 	18.7671 	656730394.4500 	24300855.3900 	50.0694
002406.SZ	远东传动	397131318.0000 	9.8856 	291920037.0600 	14660215.0400 	29.8057
002407.SZ	多氟多	525971290.0000 	27.3945 	1378764363.4400 	721284702.2600 	45.2330
002408.SZ	齐翔腾达	1676074800.0000 	10.1275 	2444688382.4700 	210995817.7100 	58.0513
002409.SZ	雅克科技	165060000.0000 	23.4454 	138990654.5200 	14728060.7800 	97.4868
002410.SZ	广联达	866144691.0000 	14.1781 	219649197.7200 	932686.6600 	28.4581
002411.SZ	必康股份	280932355.0000 	27.2015 	2463248620.2300 	6193906943.8500 	40.0430
002412.SZ	汉森制药	286775000.0000 	17.8764 	129354167.6300 	18249679.8800 	30.5832
002413.SZ	雷科防务	708262412.0000 	11.9783 	167497091.0200 	45619257.3600 	39.9188
002414.SZ	高德红外	464876646.0000 	24.7042 	687617950.7800 	120726366.6400 	36.7781
002415.SZ	海康威视	4806191508.0000 	26.2089 	10839806889.6000 	4015223264.2900 	21.6271
002416.SZ	爱施德	971355402.0000 	13.1107 	8014843665.2200 	607193449.4900 	48.4005
002418.SZ	康盛股份	553608276.0000 	9.8794 	3145163426.6300 	868063401.0400 	43.4781
002419.SZ	天虹商场	799921000.0000 	14.4360 	8389169392.7300 	224284184.4900 	22.7640
002420.SZ	毅昌股份	388952942.0000 	9.7377 	2363225494.7300 	142197853.5600 	30.7321
002421.SZ	达实智能	1404854937.0000 	6.4796 	1552853761.5000 	104779072.2100 	40.0672
002422.SZ	科伦药业	983424720.0000 	16.8725 	9040236028.0000 	3236171796.0000 	17.0314
002423.SZ	*ST中特	465510000.0000 	13.3033 	1502226010.3200 	435981279.7800 	37.6435
002424.SZ	贵州百灵	731661288.0000 	17.9234 	1082628452.9600 	38515944.1800 	30.9386
002425.SZ	凯撒文化	205116370.0000 	20.6073 	525787314.2600 	104122404.3900 	50.6591
002427.SZ	尤夫股份	398148752.0000 	21.4475 	885064848.4500 	15501250.0000 	47.2094
002428.SZ	云南锗业	642386318.0000 	13.2288 	431581208.9500 	34123888.8400 	33.0912
002429.SZ	兆驰股份	1588595178.0000 	9.9966 	3950909289.1900 	358322351.3500 	38.5276
002430.SZ	杭氧股份	810008160.0000 	10.8453 	3371497411.4900 	2695744235.3400 	38.6400
002431.SZ	棕榈股份	903618172.0000 	9.0660 	4953120130.4700 	3900883720.7100 	53.8261
002432.SZ	九安医疗	372000000.0000 	15.1317 	608550191.2000 	310433092.5400 	38.3347
002433.SZ	太安堂	674974000.0000 	10.4133 	851797362.2100 	1043817227.4600 	23.8346
002434.SZ	万里扬	1005857490.0000 	15.5374 	3146608267.5400 	914223103.1100 	81.5259
002435.SZ	长江润发	183730011.0000 	19.3612 	489880738.6900 	23505798.7500 	36.2652
002436.SZ	兴森科技	973245375.0000 	6.7520 	1335173295.7600 	319442998.3100 	40.9549
002437.SZ	誉衡药业	2156016939.0000 	8.8658 	3454502917.9500 	1090640777.4900 	29.2156
002438.SZ	江苏神通	135349467.0000 	20.2955 	556904390.3900 	158351788.3000 	36.0843
002439.SZ	启明星辰	558910604.0000 	20.9579 	689733545.7800 	66172254.3300 	30.9114
002440.SZ	闰土股份	616315123.0000 	16.1087 	1239036199.5600 	17888980.5500 	36.5612
002441.SZ	众业达	315219762.0000 	12.8904 	1323418413.0300 	14483048.1800 	28.9822
002442.SZ	龙星化工	319624685.0000 	13.4607 	1503412386.6400 	33469820.1600 	33.7886
002444.SZ	巨星科技	1011855624.0000 	15.1311 	1408708775.9300 	204391451.9800 	33.1060
002445.SZ	中南文化	634817870.0000 	14.8934 	2105153170.0500 	636313484.5000 	50.6435
002446.SZ	盛路通信	184517839.0000 	22.2392 	495058001.6500 	150003333.7100 	36.1691
002447.SZ	壹桥股份	629318250.0000 	9.5339 	508119095.7200 	278617327.0200 	27.0034
002448.SZ	中原内配	458518058.0000 	10.7809 	235695550.4300 	278321843.5100 	46.3927
002449.SZ	国星光电	335013898.0000 	13.3780 	1443898345.5100 	830692550.3000 	38.2430
002450.SZ	康得新	2875936320.0000 	18.0568 	8466761264.4100 	1803159046.1700 	28.0611
002451.SZ	摩恩电气	412202550.0000 	19.1084 	886544404.8900 	258161025.5300 	56.1510
002452.SZ	长高集团	342704137.0000 	8.5702 	1088293128.5200 	421183209.5000 	44.6991
002453.SZ	天马精化	518743426.0000 	11.0751 	865898691.3900 	4471807.0800 	32.4066
002454.SZ	松芝股份	319669997.0000 	13.4192 	1468149465.1600 	150727383.2700 	35.8382
002455.SZ	百川股份	298700950.0000 	12.7456 	1036345875.0300 	30077145.8300 	44.2676
002456.SZ	欧菲光	1027979209.0000 	33.8406 	12800315274.3600 	1970407907.4600 	31.6344
002457.SZ	青龙管业	263741543.0000 	11.4489 	923938337.0600 	21601748.0600 	28.6696
002458.SZ	益生股份	158825084.0000 	27.9874 	431389135.2200 	46575979.9200 	41.7350
002459.SZ	天业通联	203527785.0000 	17.7636 	92327494.4200 	2000000.0000 	34.6651
002460.SZ	赣锋锂业	520752150.0000 	26.3983 	942539755.5100 	227203654.8300 	45.1807
002461.SZ	珠江啤酒	680161768.0000 	13.6256 	1783654519.5800 	1034404342.5100 	30.5701
002462.SZ	嘉事堂	238791521.0000 	37.6443 	4351677211.8400 	6208063.5000 	32.6329
002463.SZ	沪电股份	1673470123.0000 	4.8456 	1389470860.0000 	731726767.0000 	31.0203
002465.SZ	海格通信	1839673875.0000 	11.8377 	1764126589.2700 	1173202232.3600 	21.0350
002466.SZ	天齐锂业	985856990.0000 	34.1329 	2060629357.4300 	1570175726.8200 	43.2755
002467.SZ	二六三	659369992.0000 	10.2166 	527887974.6500 	11151645.5100 	39.2011
002468.SZ	申通快递	331776000.0000 	27.3176 	739307050.0300 	40267863.2000 	45.3142
002470.SZ	金正大	2709044591.0000 	7.4558 	4975903470.6600 	410214509.9700 	22.7342
002471.SZ	中超控股	1257850980.0000 	5.9351 	5148964136.7600 	647287253.0000 	25.2435
002472.SZ	双环传动	521037066.0000 	10.4472 	618292190.4300 	180380588.4200 	79.0498
002473.SZ	圣莱达	157500000.0000 	25.6738 	74253199.0900 	437883.2200 	42.0354
002474.SZ	榕基软件	440647665.0000 	12.8276 	567147845.3600 	62672833.3300 	49.7660
002475.SZ	立讯精密	1873848032.0000 	21.3942 	8225038678.0600 	254127304.1300 	49.0268
002476.SZ	宝莫股份	601511102.0000 	9.6795 	265782021.1900 	202468741.7100 	43.7798
002477.SZ	雏鹰农牧	2155382361.0000 	4.8583 	6369176418.4100 	3572079257.0400 	32.8441
002478.SZ	常宝股份	302012677.0000 	13.7964 	623187755.7700 	2325941.0900 	21.4179
002479.SZ	富春环保	727773238.0000 	13.3182 	1875985927.2700 	64078898.3700 	37.1117
002480.SZ	新筑股份	626355795.0000 	10.8485 	2389747079.7300 	544392089.0300 	40.1753
002481.SZ	双塔食品	1222996676.0000 	9.2182 	1802646873.8000 	19790945.1200 	37.7823
002482.SZ	广田集团	1309590067.0000 	9.0364 	5719850806.5400 	1280599900.4700 	95.3046
002483.SZ	润邦股份	359238992.0000 	14.2048 	1585157508.0900 	104004128.2500 	39.3059
002484.SZ	江海股份	489929043.0000 	16.1624 	328090350.7200 	25608551.1500 	40.0336
002485.SZ	希努尔	319990400.0000 	21.4923 	428829467.8800 	39560471.5000 	29.0442
002486.SZ	嘉麟杰	806650000.0000 	8.5179 	344402596.9300 	450835238.0100 	74.1445
002487.SZ	大金重工	540000000.0000 	9.5890 	657385429.2100 	263014065.0700 	28.6034
002488.SZ	金固股份	384983224.0000 	15.1117 	2492123514.4500 	186980001.7100 	57.0090
002489.SZ	浙江永强	1871431870.0000 	7.3702 	2071864649.4700 	6624337.3100 	26.0334
002490.SZ	山东墨龙	299931750.0000 	8.2893 	3620396336.8400 	159576903.1700 	50.5584
002491.SZ	通鼎互联	1116268598.0000 	15.0323 	3244062463.0000 	253895532.3500 	31.2653
002493.SZ	荣盛石化	2278148500.0000 	15.4198 	20612095334.3600 	8539808306.2600 	27.7444
002494.SZ	华斯股份	257230628.0000 	12.4069 	407249133.8100 	563319562.0300 	45.3336
002495.SZ	佳隆股份	666111229.0000 	5.9492 	33135889.4800 	24000000.0000 	52.4360
002496.SZ	辉丰股份	899420877.0000 	4.8208 	1900015665.1200 	911863243.1600 	43.4712
002497.SZ	雅化集团	777190088.0000 	6.5778 	535118935.2200 	57592880.0900 	29.5330
002498.SZ	汉缆股份	3324975525.0000 	4.1434 	2170103569.8700 	82406412.4800 	23.1870
002499.SZ	科林环保	137650578.0000 	25.8294 	162212471.7100 	59887381.1800 	42.6654
002501.SZ	利源精制	675088126.0000 	11.7843 	5968444011.4600 	1844706864.2500 	26.0557
002502.SZ	骅威文化	476899162.0000 	11.7335 	432029977.0400 	300236.4100 	42.5761
002503.SZ	搜于特	813380773.0000 	13.6851 	1121266164.7800 	695897100.0000 	29.9037
002505.SZ	大康农业	1546087950.0000 	3.5436 	7843285192.9700 	1697235829.8800 	24.0638
002506.SZ	协鑫集成	2208241152.0000 	5.0543 	14641179221.0600 	1460637982.4900 	28.2576
002507.SZ	涪陵榨菜	300320433.0000 	14.6883 	241327311.8700 	102847344.4800 	23.8372
002508.SZ	老板电器	709807500.0000 	39.9996 	2568550222.6600 	20769618.4400 	25.5909
002510.SZ	天汽模	659665565.0000 	6.4100 	1770380550.4500 	424851653.3200 	44.2443
002511.SZ	中顺洁柔	483596487.0000 	17.7710 	874977109.7600 	853016092.6200 	34.9679
002512.SZ	达华智能	473622873.0000 	15.3242 	2385666997.8000 	246092049.1600 	35.3082
002513.SZ	*ST蓝丰	213026400.0000 	15.3037 	1527700856.8400 	170576790.4100 	31.4877
002514.SZ	宝馨科技	396108156.0000 	8.8522 	453335018.2800 	2677112.5000 	47.8242
002515.SZ	金字火腿	361720390.0000 	16.8647 	23865454.1100 	9895176.6900 	43.6506
002516.SZ	旷达科技	544487444.0000 	6.3360 	2806815539.4900 	1161200677.3000 	39.6434
002518.SZ	科士达	426080294.0000 	19.2571 	552739034.9200 	47984835.9100 	38.6276
002519.SZ	银河电子	443729530.0000 	21.7609 	1223421066.5500 	330499780.7300 	31.2916
002520.SZ	日发精机	530173378.0000 	12.0781 	505045405.9100 	108430844.3000 	34.5920
002521.SZ	齐峰新材	430015997.0000 	11.2425 	750292176.6700 	19918899.6700 	27.8278
002522.SZ	浙江众成	616697300.0000 	16.7689 	296982304.7400 	120471958.3300 	48.9440
002523.SZ	天桥起重	645742044.0000 	6.9490 	1037014659.9100 	13909209.1600 	30.6621
002524.SZ	光正集团	500988945.0000 	11.2327 	703262188.1900 	262046242.8300 	36.0661
002527.SZ	新时达	367313221.0000 	12.9644 	1865238052.8100 	36288197.5600 	26.9862
002528.SZ	英飞拓	650998238.0000 	7.2504 	408950323.2000 	73051661.9900 	52.3829
002529.SZ	海源机械	200000000.0000 	19.6415 	239633780.4600 	2590000.0000 	41.7333
002530.SZ	丰东股份	268000000.0000 	33.9764 	236342721.5900 	25389120.1500 	45.0596
002531.SZ	天顺风能	1473359441.0000 	6.7974 	1861737667.0400 	1836987216.1500 	28.7963
002532.SZ	新界泵业	230122863.0000 	13.9489 	507164714.5700 	115004619.5000 	25.4163
002533.SZ	金杯电工	506900645.0000 	10.0143 	675387420.1700 	57075135.4500 	44.9721
002534.SZ	杭锅股份	592939500.0000 	13.1216 	3521818140.6400 	1062349056.2300 	41.2518
002535.SZ	林州重机	519580587.0000 	7.0879 	3304824446.2800 	295286197.4800 	40.0794
002536.SZ	西泵股份	304034736.0000 	13.5335 	736470461.8400 	200117550.3900 	38.4086
002537.SZ	海立美达	300000000.0000 	30.1470 	6168001118.9900 	60809683.3100 	46.8910
002538.SZ	司尔特	699662783.0000 	9.5611 	438968436.5900 	677404590.2500 	33.9822
002539.SZ	云图控股	406787663.0000 	11.6987 	3998217528.0800 	1095269477.3400 	32.7221
002540.SZ	亚太科技	704544688.0000 	7.7548 	218848534.8900 	69334323.3500 	25.9835
002541.SZ	鸿路钢构	165728125.0000 	19.5940 	4163588467.2000 	96546966.4500 	27.3827
002542.SZ	中化岩土	622244697.0000 	7.6339 	1926599658.8700 	22336818.1100 	30.4863
002543.SZ	万和电气	336511150.0000 	16.9470 	1712225376.6500 	81405358.7600 	22.6472
002544.SZ	杰赛科技	511089900.0000 	29.0503 	1656472588.2100 	436521988.6500 	32.7671
002545.SZ	东方铁塔	280625000.0000 	11.4081 	1825208154.6000 	34128859.1300 	44.5845
002546.SZ	新联电子	656960850.0000 	8.0845 	297395839.0100 	17615465.6500 	46.0118
002547.SZ	春兴精工	684434424.0000 	10.8236 	2545154628.3300 	1545353.7900 	31.6530
002548.SZ	金新农	316651389.0000 	14.4119 	783826637.5900 	316397654.4600 	38.6003
002549.SZ	凯美特气	566941060.0000 	11.0271 	169787014.2000 	108804055.8200 	43.3237
002550.SZ	千红制药	813558858.0000 	6.8071 	445097202.4800 	35178071.8300 	23.8465
002551.SZ	尚荣医疗	269560465.0000 	18.8281 	1301049931.2300 	151578058.0400 	33.2893
002552.SZ	宝鼎科技	200148944.0000 	20.4558 	371810907.5300 	26144747.3000 	46.1820
002554.SZ	惠博普	599808626.0000 	8.3777 	1459674793.0100 	582520089.8600 	36.3563
002555.SZ	三七互娱	659754869.0000 	18.1056 	1376082025.7800 	10094719.8100 	74.6497
002556.SZ	辉隆股份	697783237.0000 	10.6109 	3328459557.0300 	74909525.7800 	32.6556
002557.SZ	洽洽食品	507000000.0000 	16.1656 	688999967.6400 	42251537.5100 	26.7899
002558.SZ	世纪游轮	64396500.0000 	61.7359 	829375604.0300 	16864047.2000 	52.5327
002559.SZ	亚威股份	308407643.0000 	12.8657 	498511777.8800 	145653535.0200 	32.2067
002560.SZ	通达股份	269364111.0000 	13.7579 	812847297.5300 	158326488.7500 	130.4087
002561.SZ	徐家汇	396350821.0000 	17.9702 	382432067.2200 	60707002.5400 	34.9721
002562.SZ	兄弟科技	323604884.0000 	12.7105 	459630274.0300 	58565760.5300 	83.7196
002563.SZ	森马服饰	1839281688.0000 	9.4564 	1918801033.2000 	456534024.8900 	24.1140
002564.SZ	天沃科技	518610735.0000 	11.1794 	2234359631.4000 	1619185672.3000 	44.4709
